phase,agent_i,agent_j,community_i,community_j,connected_correlation,model_key,cluster_id,panel_id,condition,memory_mode,n_agents
disruption,0,8,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,0,9,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,0,10,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,0,11,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,0,12,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,0,13,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,0,14,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,0,15,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,1,0,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,1,1,0,0,0.9455555555555556,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,1,2,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,1,3,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,1,4,0,0,-0.07027777777777777,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,1,5,0,0,-0.03833333333333333,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,1,6,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,1,7,0,0,-0.07666666666666669,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,1,8,0,1,-0.14694444444444446,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,1,9,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,1,10,0,1,-0.05750000000000002,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,1,11,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,1,12,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,1,13,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,1,14,0,1,0.6325000000000001,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,1,15,0,1,-0.14055555555555554,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,2,0,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,2,1,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,2,2,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,2,3,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,2,4,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,2,5,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,2,6,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,2,7,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,2,8,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,2,9,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,2,10,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,2,11,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,2,12,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,2,13,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,2,14,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,2,15,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,3,0,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,3,1,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,3,2,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,3,3,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,3,4,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,3,5,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,3,6,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,3,7,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,3,8,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,3,9,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,3,10,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,3,11,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,3,12,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,3,13,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,3,14,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,3,15,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,4,0,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,4,1,0,0,-0.07027777777777777,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,4,2,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,4,3,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,4,4,0,0,0.1749305555555556,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,4,5,0,0,0.0954166666666667,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,4,6,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,4,7,0,0,0.1741666666666667,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,4,8,0,1,0.16576388888888893,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,4,9,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,4,10,0,1,0.14312499999999995,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,4,11,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,4,12,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,4,13,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,4,14,0,1,-0.10770833333333335,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,4,15,0,1,0.16652777777777783,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,5,0,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,5,1,0,0,-0.03833333333333333,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,5,2,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,5,3,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,5,4,0,0,0.0954166666666667,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,5,5,0,0,0.09750000000000003,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,5,6,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,5,7,0,0,0.09499999999999997,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,5,8,0,1,0.09041666666666659,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,5,9,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,5,10,0,1,0.09624999999999995,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,5,11,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,5,12,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,5,13,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,5,14,0,1,-0.058750000000000024,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,5,15,0,1,0.09083333333333343,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,6,0,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,6,1,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,6,2,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,6,3,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,6,4,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,6,5,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,6,6,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,6,7,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,6,8,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,6,9,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,6,10,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,6,11,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,6,12,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,6,13,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,6,14,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,6,15,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,7,0,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,7,1,0,0,-0.07666666666666669,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,7,2,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,7,3,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,7,4,0,0,0.1741666666666667,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,7,5,0,0,0.09499999999999997,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,7,6,0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,7,7,0,0,0.18999999999999995,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,7,8,0,1,0.1808333333333333,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,7,9,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,7,10,0,1,0.14249999999999996,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,7,11,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,7,12,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,7,13,0,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,7,14,0,1,-0.11750000000000002,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,7,15,0,1,0.18166666666666664,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,8,0,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,8,1,1,0,-0.14694444444444446,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,8,2,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,8,3,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,8,4,1,0,0.16576388888888893,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,8,5,1,0,0.09041666666666659,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,8,6,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,8,7,1,0,0.1808333333333333,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,8,8,1,1,0.3465972222222222,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,8,9,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,8,10,1,1,0.13562499999999988,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,8,11,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,8,12,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,8,13,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,8,14,1,1,-0.22520833333333332,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,8,15,1,1,0.33152777777777775,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,9,0,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,9,1,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,9,2,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,9,3,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,9,4,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,9,5,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,9,6,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,9,7,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,9,8,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,9,9,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,9,10,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,9,11,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,9,12,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,9,13,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,9,14,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,9,15,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,10,0,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,10,1,1,0,-0.05750000000000002,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,10,2,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,10,3,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,10,4,1,0,0.14312499999999995,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,10,5,1,0,0.09624999999999995,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,10,6,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,10,7,1,0,0.14249999999999996,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,10,8,1,1,0.13562499999999988,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,10,9,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,10,10,1,1,0.14437499999999992,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,10,11,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,10,12,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,10,13,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,10,14,1,1,-0.08812500000000001,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,10,15,1,1,0.13624999999999998,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,11,0,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,11,1,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,11,2,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,11,3,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,11,4,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,11,5,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,11,6,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,11,7,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,11,8,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,11,9,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,11,10,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,11,11,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,11,12,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,11,13,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,11,14,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,11,15,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,12,0,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,12,1,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,12,2,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,12,3,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,12,4,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,12,5,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,12,6,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,12,7,1,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,12,8,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,12,9,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,12,10,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,12,11,1,1,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
