application,time,independent_n,belief_order_mean,belief_order_ci_low,belief_order_ci_high,action_order_mean,action_order_ci_low,action_order_ci_high,belief_action_consistency_mean,belief_action_consistency_ci_low,belief_action_consistency_ci_high,belief_entropy_mean,belief_entropy_ci_low,belief_entropy_ci_high,action_entropy_mean,action_entropy_ci_low,action_entropy_ci_high,entropy_flow_per_update_mean,entropy_flow_per_update_ci_low,entropy_flow_per_update_ci_high,workload_density_mean,workload_density_ci_low,workload_density_ci_high,service_loss_mean,service_loss_ci_low,service_loss_ci_high,cascade_depth_mean,cascade_depth_ci_low,cascade_depth_ci_high,activity_mean,activity_ci_low,activity_ci_high
utility,70,8,-0.39453125,-0.6644925916,-0.1245699084,-0.375,-0.5407310981,-0.2092689019,0.44140625,0.3408704539,0.5419420461,0.7644784107,0.5894855339,0.9394712875,0.8527234946,0.7512042849,0.9542427042,0.01567629617,-0.04203259389,0.07338518623,0.01751798914,0.01190769442,0.02312828387,2.685575653,1.401109154,3.970042151,1,1,1,0.2841796875,0.2629270667,0.3054323083
utility,71,8,-0.390625,-0.6741574056,-0.1070925944,-0.421875,-0.5814275971,-0.2623224029,0.4765625,0.3834201988,0.5697048012,0.7548854402,0.5748819543,0.9348889262,0.8258864264,0.7189552085,0.9328176444,0.01337166242,-0.01351752357,0.04026084841,0.01630042968,0.01146263511,0.02113822425,2.27161375,1.106518286,3.436709213,1,1,1,0.2470703125,0.2058464919,0.2882941331
utility,72,8,-0.43359375,-0.6646443925,-0.2025431075,-0.49609375,-0.616629764,-0.375557736,0.4765625,0.3878405634,0.5652844366,0.7692828483,0.6062373107,0.932328386,0.7892866173,0.6998900144,0.8786832201,0.01105379359,-0.02658404623,0.0486916334,0.03466807307,0.03026065332,0.03907549281,6.109378338,5.086234462,7.132522214,1,1,1,0.23046875,0.1913222778,0.2696152222
utility,73,8,-0.453125,-0.6724430125,-0.2338069875,-0.45703125,-0.5637097289,-0.3503527711,0.49609375,0.4291601819,0.5630273181,0.7667033045,0.6255566531,0.907849956,0.8250905251,0.7566626623,0.8935183879,-0.01119177466,-0.04747489649,0.02509134718,0.0295862807,0.02449212677,0.03468043463,5.071760982,3.855284107,6.288237858,1,1,1,0.2138671875,0.1787893017,0.2489450733
utility,74,8,-0.41015625,-0.6438018337,-0.1765106663,-0.3984375,-0.5660776582,-0.2307973418,0.39453125,0.3195714626,0.4694910374,0.7869161063,0.6446850045,0.929147208,0.8396786504,0.7597236838,0.919633617,-0.01639180451,-0.05651297354,0.02372936451,0.02516756523,0.02015306043,0.03018207004,4.180362087,2.863050952,5.497673223,1,1,1,0.275390625,0.2590849437,0.2916963063
utility,75,8,-0.44140625,-0.6837774001,-0.1990350999,-0.39453125,-0.5665840699,-0.2224784301,0.4453125,0.3723338805,0.5182911195,0.7571258545,0.6014142283,0.9128374808,0.8404954706,0.7676177394,0.9133732018,0.03245808845,0.0003781380547,0.06453803884,0.02276665104,0.017790476,0.02774282608,3.728532833,2.605001337,4.85206433,1,1,1,0.2451171875,0.2117522097,0.2784821653
utility,76,8,-0.46484375,-0.7494227033,-0.1802647967,-0.3671875,-0.5695874077,-0.1647875923,0.47265625,0.3707964687,0.5745160313,0.6988342541,0.508101073,0.8895674353,0.8404489007,0.765816348,0.9150814534,0.01940326901,-0.007606587156,0.04641312519,0.0199829085,0.01425134987,0.02571446713,3.139453072,1.863019194,4.41588695,1,1,1,0.2470703125,0.2317749119,0.2623657131
utility,77,8,-0.4140625,-0.7167369396,-0.1113880604,-0.37890625,-0.6046775517,-0.1531349483,0.48828125,0.4098280332,0.5667344668,0.7203690472,0.5310084747,0.9097296197,0.8164852072,0.7106165019,0.9223539125,0.01993879967,-0.02669426444,0.06657186378,0.01762195336,0.01285533839,0.02238856834,2.563902508,1.385273723,3.742531292,1,1,1,0.228515625,0.1968487763,0.2601824737
utility,78,8,-0.40625,-0.6874097077,-0.1250902923,-0.36328125,-0.6071678804,-0.1193946196,0.49609375,0.3766744806,0.6155130194,0.7427643772,0.5448163529,0.9407124015,0.8084255305,0.666220317,0.9506307441,0.01910639575,-0.01468883266,0.05290162416,0.01719433556,0.0125656789,0.02182299222,2.425218738,1.358508164,3.491929312,1,1,1,0.240234375,0.2068929351,0.2735758149
utility,79,8,-0.42578125,-0.7062103036,-0.1453521964,-0.3671875,-0.5836615981,-0.1507134019,0.49609375,0.368536988,0.623650512,0.7311351058,0.5389762331,0.9232939785,0.8211212402,0.657498545,0.9847439354,0.007246578462,-0.02644373253,0.04093688946,0.01684885869,0.0120475542,0.02165016317,2.289163478,1.191413248,3.386913708,1,1,1,0.224609375,0.1788774129,0.2703413371
utility,80,8,-0.4375,-0.6991601147,-0.1758398853,-0.41796875,-0.6091999199,-0.2267375801,0.50390625,0.4369726819,0.5708398181,0.7256014419,0.4942371385,0.9569657453,0.8105341909,0.6871369242,0.9339314576,-0.001373734324,-0.04944744044,0.04669997179,0.0156431351,0.01021023084,0.02107603935,1.875580323,0.6693195144,3.081841132,1,1,1,0.251953125,0.2134809449,0.2904253051
utility,81,8,-0.3828125,-0.6499831866,-0.1156418134,-0.40625,-0.5641141623,-0.2483858377,0.5078125,0.4057473975,0.6098776025,0.769500818,0.5742570434,0.9647445926,0.8380990735,0.7438729946,0.9323251524,0.02046833173,-0.02308072548,0.06401738893,0.03453996644,0.02923502019,0.0398449127,5.980278926,4.75026714,7.210290712,1,1,1,0.2236328125,0.1955858015,0.2516798235
utility,82,8,-0.390625,-0.6623332822,-0.1189167178,-0.41796875,-0.5499141733,-0.2860233267,0.44921875,0.3177820339,0.5806554661,0.7595101252,0.5568374672,0.9621827832,0.8416644042,0.7525024203,0.9308263881,-0.0005975801268,-0.04604275165,0.0448475914,0.03000107985,0.02492616404,0.03507599567,4.835034555,3.672608482,5.997460629,1,1,1,0.2470703125,0.210703125,0.2834375
utility,83,8,-0.30859375,-0.5625722974,-0.0546152026,-0.33984375,-0.4541026776,-0.2255848224,0.3984375,0.3385702967,0.4583047033,0.8293032778,0.6787085602,0.9798979954,0.8944663712,0.8198094908,0.9691232515,-0.03153801494,-0.07112245896,0.008046429084,0.02633956857,0.02167925416,0.03099988298,4.092866194,3.065061075,5.120671313,1,1,1,0.2255859375,0.2071841829,0.2439876921
utility,84,8,-0.3203125,-0.5944141933,-0.04621080668,-0.28515625,-0.4758612153,-0.0944512847,0.37890625,0.291947966,0.465864534,0.8035214972,0.6257840037,0.9812589906,0.8862495501,0.7878581904,0.9846409098,0.01136037295,-0.03610228549,0.05882303139,0.02309709048,0.01689117868,0.02930300228,3.489106895,2.160069575,4.818144216,1,1,1,0.2607421875,0.2272519536,0.2942324214
utility,85,8,-0.26953125,-0.5556362641,0.01657376411,-0.29296875,-0.4755988005,-0.1103386995,0.40625,0.3073517726,0.5051482274,0.8216183206,0.6666338475,0.9766027936,0.8871995571,0.7910049832,0.983394131,-0.003383019047,-0.04507520935,0.03830917125,0.02074709276,0.01418669388,0.02730749163,2.913906968,1.44766627,4.380147666,1,1,1,0.2529296875,0.2183325492,0.2875268258
utility,86,8,-0.28125,-0.5390410976,-0.0234589024,-0.3125,-0.5146515134,-0.1103484866,0.453125,0.3414981803,0.5647518197,0.8376894131,0.6772227461,0.9981560801,0.8676614647,0.7716147434,0.963708186,-0.0002195190983,-0.03384639519,0.03340735699,0.01907585883,0.01242477456,0.0257269431,2.610427483,1.12943726,4.091417705,1,1,1,0.240234375,0.2089667042,0.2715020458
utility,87,8,-0.27734375,-0.5294691393,-0.02521836073,-0.2890625,-0.4652750958,-0.1128499042,0.43359375,0.3627697425,0.5044177575,0.8454005547,0.6972762364,0.9935248729,0.89448693,0.8296633706,0.9593104894,0.004467629193,-0.04363242499,0.05256768338,0.01706992138,0.0111655891,0.02297425366,2.046237484,0.7021808395,3.390294129,1,1,1,0.2470703125,0.2207165543,0.2734240707
utility,88,8,-0.33984375,-0.6138690557,-0.0658184443,-0.3046875,-0.5183582181,-0.09101678188,0.37890625,0.2712899203,0.4865225797,0.7911029351,0.6015840782,0.9806217919,0.8639693593,0.7606004944,0.9673382241,0.03550111992,-0.007642074853,0.07864431469,0.01664023388,0.01068804991,0.02259241785,2.032487484,0.6854109329,3.379564035,1,1,1,0.236328125,0.2086095996,0.2640466504
utility,89,8,-0.3203125,-0.6158193805,-0.02480561953,-0.3125,-0.5351526864,-0.08984731363,0.3984375,0.2839954944,0.5128795056,0.7778159503,0.563238463,0.9923934376,0.8561116291,0.7681268847,0.9440963735,0.01181456978,-0.02493506992,0.04856420948,0.01513176811,0.009974456856,0.02028907936,1.609216579,0.5947695407,2.623663618,1,1,1,0.2607421875,0.1961038528,0.3253805222
utility,90,8,-0.28125,-0.5703974537,0.007897453733,-0.31640625,-0.5232869736,-0.1095255264,0.41015625,0.34125,0.4790625,0.808091429,0.6201438453,0.9960390128,0.8653594535,0.7990444167,0.9316744904,0.01176683791,-0.0447183685,0.06825204432,0.03447196496,0.02699689797,0.04194703195,5.853102879,4.597323681,7.108882076,1,1,1,0.2509765625,0.198692767,0.303260358
utility,91,8,-0.2578125,-0.531424944,0.01579994404,-0.30078125,-0.4884765259,-0.1130859741,0.37890625,0.291947966,0.465864534,0.8367552983,0.6831266427,0.9903839539,0.8830216896,0.812274415,0.9537689643,-0.008147392925,-0.04095225744,0.02465747159,0.03141947668,0.02264659898,0.04019235439,5.255423254,3.664973962,6.845872546,1,1,1,0.251953125,0.2196319334,0.2842743166
utility,92,8,-0.28125,-0.5708604604,0.00836046036,-0.30859375,-0.4452774955,-0.1719100045,0.41015625,0.301302021,0.519010479,0.8077382876,0.6199830572,0.995493518,0.9028576412,0.8404815372,0.9652337451,0.06003952745,0.03519353011,0.08488552479,0.02745458996,0.01836401355,0.03654516637,4.378546879,2.758702663,5.998391095,1,1,1,0.263671875,0.2257477596,0.3015959904
utility,93,8,-0.24609375,-0.5111719095,0.01898440954,-0.2890625,-0.4151999034,-0.1629250966,0.34765625,0.2512013899,0.4441111101,0.8488576726,0.701901461,0.9958138841,0.9162218318,0.8690949332,0.9633487305,-0.05838525683,-0.106729951,-0.0100405627,0.02512187185,0.01697490871,0.033268835,3.678899899,2.225707178,5.132092621,1,1,1,0.2421875,0.2094479979,0.2749270021
utility,94,8,-0.26171875,-0.5489921407,0.02555464065,-0.2265625,-0.4083883632,-0.04473663679,0.36328125,0.2624128284,0.4641496716,0.8208146815,0.6479853894,0.9936439735,0.9156112153,0.8438361587,0.9873862718,0.03283171393,-0.01333660586,0.07900003372,0.02441224204,0.01718253855,0.03164194552,3.406191745,2.279757524,4.532625966,1,1,1,0.279296875,0.2230537656,0.3355399844
utility,95,8,-0.1875,-0.4547333659,0.07973336595,-0.30078125,-0.4751546399,-0.1264078601,0.35546875,0.2559375,0.455,0.8675429894,0.7253921998,1.009693779,0.8850871438,0.7641472258,1.006027062,0.01068407464,-0.01694234696,0.03831049623,0.02312632868,0.01592963642,0.03032302094,3.115042518,1.912517503,4.317567533,1,1,1,0.2578125,0.2181348437,0.2974901563
utility,96,8,-0.2109375,-0.5032533141,0.08137831407,-0.33203125,-0.5135575077,-0.1505049923,0.38671875,0.2468854753,0.5265520247,0.8300765674,0.6324186411,1.027734494,0.8646446738,0.7302640637,0.9990252839,0.003330946503,-0.04598456964,0.05264646265,0.0210851318,0.01514525106,0.02702501254,2.674724218,1.512759499,3.836688936,1,1,1,0.251953125,0.211673266,0.292232984
utility,97,8,-0.25,-0.5184838799,0.01848387987,-0.26171875,-0.3819765501,-0.1414609499,0.45703125,0.388612838,0.525449662,0.8438603643,0.6912333594,0.9964873691,0.9292800217,0.8779425201,0.9806175233,0.0161089017,-0.0360094442,0.0682272476,0.0202257568,0.01480010434,0.02565140926,2.647224218,1.500928766,3.793519669,1,1,1,0.28125,0.24994887,0.31255113
utility,98,8,-0.2109375,-0.4242944577,0.002419457717,-0.2421875,-0.4385392352,-0.04583576482,0.3984375,0.2893911187,0.5074838813,0.9000276965,0.7866127906,1.013442602,0.9012974255,0.8130831272,0.9895117239,0.00370666391,-0.04151735737,0.04893068519,0.01770020883,0.01459566268,0.02080475499,1.941406683,1.352690967,2.530122398,1,1,1,0.2509765625,0.2258426135,0.2761105115
utility,99,8,-0.2109375,-0.4350148182,0.0131398182,-0.2265625,-0.4405465185,-0.01257848154,0.421875,0.3329644937,0.5107855063,0.8944689375,0.7898790685,0.9990588065,0.8976037832,0.8186349778,0.9765725886,0.01275406047,-0.03579710556,0.0613052265,0.01696223497,0.01466453288,0.01925993706,1.792791519,1.249791418,2.335791621,1,1,1,0.24609375,0.2012633404,0.2909241596
utility,100,8,-0.22265625,-0.5142119255,0.0688994255,-0.265625,-0.470737393,-0.06051260703,0.46484375,0.303024186,0.626663314,0.8238981842,0.6126361563,1.035160212,0.8833108817,0.7554302445,1.011191519,0.03268417037,-0.02441998442,0.08978832517,0.01610285997,0.01337281283,0.01883290712,1.515291519,0.802778093,2.227804945,1,1,1,0.2666015625,0.2273016395,0.3059014855
utility,101,8,-0.25,-0.5540546312,0.05405463119,-0.19921875,-0.4135742179,0.01513671786,0.39453125,0.2731644208,0.5158980792,0.7959172392,0.5584390971,1.033395381,0.9045977428,0.8068313595,1.002364126,-0.001676383326,-0.03591283557,0.03256006891,0.01524348497,0.0131130311,0.01737393885,1.362791519,0.7367887308,1.988794308,1,1,1,0.255859375,0.2002903086,0.3114284414
utility,102,8,-0.21484375,-0.5211894382,0.09150193818,-0.1484375,-0.3112116078,0.01433660776,0.34765625,0.2394192009,0.4558932991,0.8095237234,0.5824631097,1.036584337,0.9468332302,0.882699172,1.010967288,-0.005380459693,-0.034957641,0.02419672162,0.01485905532,0.01250076486,0.01721734577,1.22548977,0.5541757929,1.896803747,1,1,1,0.25390625,0.2218125609,0.2859999391
utility,103,8,-0.2109375,-0.5127253044,0.09085030444,-0.23828125,-0.4532608661,-0.02330163387,0.44140625,0.3470580284,0.5357544716,0.8243341089,0.6365629962,1.012105222,0.8913288131,0.7937886071,0.988869019,0.01954075761,-0.01923941323,0.05832092845,0.01442936782,0.01209884965,0.01675988598,1.21173977,0.5547282697,1.868751271,1,1,1,0.25,0.2000454308,0.2999545692
utility,104,8,-0.2578125,-0.5962251838,0.08060018376,-0.28515625,-0.5061289421,-0.06418355788,0.50390625,0.3844869806,0.6233255194,0.7579367576,0.5115730093,1.004300506,0.8646865438,0.7305060656,0.998867022,0.03583533996,-0.002667400786,0.07433808071,0.01442936782,0.01209884965,0.01675988598,1.21173977,0.5547282697,1.868751271,1,1,1,0.248046875,0.1997327049,0.2963610451
utility,105,8,-0.22265625,-0.5499361513,0.1046236513,-0.26171875,-0.491460931,-0.03197656901,0.4140625,0.3366299437,0.4914950563,0.7978521473,0.6126348206,0.983069474,0.8714192458,0.7564798431,0.9863586486,-0.01006520213,-0.03642197481,0.01629157055,0.01399968032,0.01190887569,0.01609048494,1.19798977,0.5446859936,1.851293547,1,1,1,0.2470703125,0.2041545604,0.2899860646
utility,106,8,-0.21875,-0.4804101147,0.0429101147,-0.265625,-0.4994318113,-0.03181818872,0.4296875,0.3188133984,0.5405616016,0.8636462743,0.7341672835,0.993125265,0.8645245808,0.7284135805,1.000635581,0.01956282653,-0.03856583933,0.07769149239,0.01356999282,0.01205764617,0.01508233946,1.05923977,0.4005868977,1.717892642,1,1,1,0.255859375,0.2206846403,0.2910341097
utility,107,8,-0.25390625,-0.5084117927,0.0005992927472,-0.32421875,-0.523344341,-0.125093159,0.40625,0.2976653556,0.5148346444,0.8545305466,0.7147826289,0.9942784644,0.8606486276,0.7373490326,0.9839482226,-0.02150039253,-0.05849341577,0.01549263071,0.01337167913,0.0118941991,0.01484915916,0.9278937321,0.2640981564,1.591689308,1,1,1,0.232421875,0.2028046679,0.2620390821
utility,108,8,-0.28125,-0.496560459,-0.06593954101,-0.28125,-0.4433022678,-0.1191977322,0.3984375,0.3332147746,0.4636602254,0.8716454224,0.7506877482,0.9926030965,0.9046406279,0.8429756238,0.9663056319,0.003308304485,-0.05005053431,0.05666714328,0.01259956457,0.01127916664,0.01391996249,0.6531860662,0.1560227426,1.15034939,1,1,1,0.263671875,0.2257477596,0.3015959904
utility,109,8,-0.21484375,-0.4648344237,0.03514692365,-0.24609375,-0.4070831985,-0.08510430147,0.3984375,0.3067449729,0.4901300271,0.8731993048,0.7429068085,1.003491801,0.9193099454,0.8621551994,0.9764646913,0.02180508612,-0.01384133182,0.05745150406,0.01259956457,0.01127916664,0.01391996249,0.6531860662,0.1560227426,1.15034939,1,1,1,0.21875,0.1950633039,0.2424366961
utility,110,8,-0.23046875,-0.4966817481,0.03574424809,-0.203125,-0.4209103731,0.01466037313,0.43359375,0.3564320324,0.5107554676,0.8523808766,0.6970717528,1.00769,0.9046741348,0.8542483158,0.9550999539,0.02914277882,0.004507090238,0.0537784674,0.01216987707,0.01069718894,0.0136425652,0.5144360662,0.2870962321,0.7417759003,1,1,1,0.2529296875,0.2227262907,0.2831330843
utility,111,8,-0.25390625,-0.5131065394,0.005294039427,-0.26953125,-0.4891354416,-0.04992705838,0.4296875,0.3379949729,0.5213800271,0.8471335555,0.6825666645,1.011700447,0.8756860688,0.7708344951,0.9805376425,-0.008484343192,-0.03667773678,0.01970905039,0.01216987707,0.01069718894,0.0136425652,0.5144360662,0.2870962321,0.7417759003,1,1,1,0.2685546875,0.2299534855,0.3071558895
utility,112,8,-0.25390625,-0.5017438216,-0.006068678365,-0.34375,-0.5332435685,-0.1542564315,0.41015625,0.3151006279,0.5052118721,0.8553971288,0.6914678079,1.01932645,0.8567281258,0.7413993819,0.9720568697,0.01152511822,-0.035395909,0.05844614544,0.01216987707,0.01069718894,0.0136425652,0.5144360662,0.2870962321,0.7417759003,1,1,1,0.2509765625,0.2145518547,0.2874012703
utility,113,8,-0.2578125,-0.4915476683,-0.02407733169,-0.34375,-0.4840913807,-0.2034086193,0.4453125,0.3604499043,0.5301750957,0.867076133,0.7260899661,1.0080623,0.8823986084,0.7967235072,0.9680737096,-0.002338114194,-0.06918616775,0.06450993936,0.01216987707,0.01069718894,0.0136425652,0.5144360662,0.2870962321,0.7417759003,1,1,1,0.2412109375,0.2082881087,0.2741337663
utility,114,8,-0.2734375,-0.5145095279,-0.03236547206,-0.35546875,-0.5013972996,-0.2095402004,0.45703125,0.3286891131,0.5853733869,0.8505836883,0.6793968945,1.021770482,0.874606952,0.7982644374,0.9509494665,0.005718860665,-0.02475411523,0.03619183656,0.01216987707,0.01069718894,0.0136425652,0.5144360662,0.2870962321,0.7417759003,1,1,1,0.2275390625,0.1967181559,0.2583599691
utility,115,8,-0.31640625,-0.5415833179,-0.09122918209,-0.3828125,-0.5939600806,-0.1716649194,0.45703125,0.3345654345,0.5794970655,0.8472115479,0.7109441717,0.9834789242,0.8245044247,0.7304952086,0.9185136407,0.01502609943,-0.0429011728,0.07295337167,0.01216987707,0.01069718894,0.0136425652,0.5144360662,0.2870962321,0.7417759003,1,1,1,0.251953125,0.2160712897,0.2878349603
utility,116,8,-0.30859375,-0.5355488516,-0.08163864835,-0.39453125,-0.6018971352,-0.1871653648,0.421875,0.3176985421,0.5260514579,0.8528622002,0.7401663503,0.9655580501,0.8183370162,0.711913919,0.9247601134,-0.03533628493,-0.07599157653,0.005319006674,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.2216796875,0.1838453825,0.2595139925
utility,117,8,-0.359375,-0.5780812456,-0.1406687544,-0.37890625,-0.5300219736,-0.2277905264,0.45703125,0.3803048629,0.5337576371,0.82950358,0.6993936575,0.9596135025,0.8560349224,0.7457540926,0.9663157522,0.005238349116,-0.03451457153,0.04499126976,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.2626953125,0.2311360759,0.2942545491
utility,118,8,-0.390625,-0.6200936457,-0.1611563543,-0.3984375,-0.5111096773,-0.2857653227,0.4453125,0.3507426473,0.5398823527,0.8030303911,0.6659102607,0.9401505215,0.8618946713,0.7877979937,0.935991349,0.008022532848,-0.01083035883,0.02687542453,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.2373046875,0.2172689757,0.2573403993
utility,119,8,-0.390625,-0.6497121897,-0.1315378103,-0.47265625,-0.6007371304,-0.3445753696,0.43359375,0.3291363303,0.5380511697,0.774096934,0.5912077327,0.9569861353,0.8043704852,0.711360045,0.8973809255,0.002039291212,-0.02728404615,0.03136262858,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.2353515625,0.2070815101,0.2636216149
utility,120,8,-0.3671875,-0.6475717578,-0.08680324218,-0.44921875,-0.5992220866,-0.2992154134,0.46484375,0.3603863303,0.5693011697,0.7720826806,0.5921036619,0.9520616993,0.8121112346,0.7127834328,0.9114390364,-0.003649589639,-0.05487673143,0.04757755215,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.251953125,0.2054944924,0.2984117576
utility,121,8,-0.3359375,-0.6717668431,-0.0001081569457,-0.44140625,-0.6105135829,-0.2722989171,0.46484375,0.2929857253,0.6367017747,0.7265695288,0.4945613468,0.9585777107,0.8048921731,0.6726150055,0.9371693407,0.03018477052,-0.01849428451,0.07886382555,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.248046875,0.1823285169,0.3137652331
utility,122,8,-0.37890625,-0.6966307416,-0.06118175844,-0.421875,-0.6693237005,-0.1744262995,0.51953125,0.3922373564,0.6468251436,0.722638832,0.5044468325,0.9408308316,0.7628596079,0.5843596882,0.9413595275,0.01504198597,-0.008795422049,0.038879394,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.23828125,0.1819451614,0.2946173386
utility,123,8,-0.3359375,-0.6575,-0.014375,-0.34375,-0.5705759244,-0.1169240756,0.5078125,0.3806173221,0.6350076779,0.7465592065,0.5381800077,0.9549384053,0.8290073663,0.6737549005,0.9842598321,-0.02940150645,-0.07207319145,0.01327017855,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.2470703125,0.1897077129,0.3044329121
utility,124,8,-0.375,-0.715632454,-0.03436754595,-0.37890625,-0.6665292281,-0.09128327189,0.57421875,0.4469248564,0.7015126436,0.7026595956,0.488136815,0.9171823762,0.7605651039,0.5902074183,0.9309227894,0.02401571994,-0.007921416996,0.05595285687,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.2470703125,0.2003252941,0.2938153309
utility,125,8,-0.3359375,-0.6960255155,0.0241505155,-0.28515625,-0.5932464246,0.02293392457,0.51171875,0.3881637229,0.6352737771,0.707654652,0.5034771314,0.9118321726,0.7987034958,0.6631518861,0.9342551055,-0.01844467956,-0.05674924207,0.01985988295,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.228515625,0.1756494702,0.2813817798
utility,126,8,-0.3671875,-0.7519201842,0.01754518419,-0.375,-0.7054500955,-0.04454990449,0.546875,0.3811439019,0.7126060981,0.6444351293,0.3926143735,0.8962558852,0.7161200547,0.5112784426,0.9209616668,0.03177984433,-0.02489439838,0.08845408704,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.2294921875,0.1857071673,0.2732772077
utility,127,8,-0.34375,-0.7273055289,0.0398055289,-0.3203125,-0.5992594946,-0.04136550543,0.4921875,0.3387347258,0.6456402742,0.673340044,0.4575511985,0.8891288896,0.8058240834,0.6647468744,0.9469012925,-0.04120113972,-0.06436178019,-0.01804049924,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.203125,0.1525043405,0.2537456595
utility,128,8,-0.3046875,-0.7112624902,0.1018874902,-0.3125,-0.5558538447,-0.06914615526,0.4453125,0.3079869715,0.5826380285,0.6679758035,0.4579913282,0.8779602788,0.8410566624,0.7377513397,0.9443619852,0.01319491808,-0.02874451565,0.0551343518,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.234375,0.1902980963,0.2784519037
utility,129,8,-0.28125,-0.7152799889,0.1527799889,-0.33203125,-0.5770141596,-0.08704834044,0.44921875,0.3431701127,0.5552673873,0.6341873016,0.3936160221,0.8747585811,0.8310207669,0.7380195893,0.9240219446,0.0009108163045,-0.04451241617,0.04633404878,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.2294921875,0.2194939424,0.2394904326
utility,130,8,-0.29296875,-0.7578433813,0.1719058813,-0.34375,-0.5984035637,-0.08909643631,0.48046875,0.3850613945,0.5758761055,0.5793750835,0.3285962127,0.8301539544,0.816003275,0.7045674179,0.9274391321,0.03039406055,0.006330859053,0.05445726205,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.228515625,0.1806367266,0.2763945234
utility,131,8,-0.296875,-0.7669178006,0.1731678006,-0.36328125,-0.6013295993,-0.1252329007,0.49609375,0.3916363303,0.6005511697,0.5687844127,0.3160824324,0.8214863931,0.8155412989,0.6935982056,0.9374843922,0.006802763915,-0.02785341649,0.04145894432,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.205078125,0.1688479142,0.2413083358
utility,132,8,-0.30859375,-0.8002912491,0.1831037491,-0.3671875,-0.6487638731,-0.08561112687,0.51953125,0.3948965298,0.6441659702,0.5208202375,0.2524438351,0.78919664,0.7774720425,0.6345529264,0.9203911586,0.008647282508,-0.02788706089,0.0451816259,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.2109375,0.1655501695,0.2563248305
utility,133,8,-0.33203125,-0.7990625,0.135,-0.40625,-0.7309740415,-0.0815259585,0.55859375,0.401394058,0.715793442,0.556191837,0.3123633762,0.8000202979,0.709787082,0.5465130576,0.8730611064,0.006116264031,-0.02579752332,0.03803005138,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.201171875,0.1465911198,0.2557526302
utility,134,8,-0.3515625,-0.8227085636,0.1195835636,-0.37109375,-0.6667564475,-0.07543105255,0.51171875,0.4025572396,0.6208802604,0.5357209782,0.2897048088,0.7817371476,0.7649374557,0.6348189793,0.8950559321,-0.01899724361,-0.04795881346,0.00996432624,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.21484375,0.1592558498,0.2704316502
utility,135,8,-0.34765625,-0.7665168056,0.0712043056,-0.328125,-0.6020433272,-0.05420667276,0.54296875,0.4541053486,0.6318321514,0.6292486498,0.4268963984,0.8316009012,0.8078269806,0.6823477871,0.9333061742,-0.03090741616,-0.07633968446,0.01452485213,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.22265625,0.1808212061,0.2644912939
utility,136,8,-0.36328125,-0.8094789721,0.08291647212,-0.37109375,-0.5938780334,-0.1483094666,0.5,0.3951824502,0.6048175498,0.5727367805,0.3441685316,0.8013050294,0.8258603584,0.7518950423,0.8998256745,0.0005087836547,-0.04280934874,0.04382691605,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.2353515625,0.1862050226,0.2844981024
