cluster_id,panel_id,disruption,n_agents,topology,sweep,phase,window_sweeps,belief_magnetization,action_magnetization,belief_action_overlap,belief_disagreement,reference_energy_per_agent,energy_variance,configuration_entropy,entropy_rate,mean_individual_entropy,mean_individual_uncertainty,total_correlation,total_correlation_raw,total_correlation_null_mean,total_correlation_bias_adjusted,total_correlation_normalized_raw,total_correlation_normalized_adjusted,pairwise_mutual_information_raw,pairwise_mutual_information_null_mean,pairwise_mutual_information_bias_adjusted,edge_mutual_information_raw,edge_mutual_information_null_mean,edge_mutual_information_bias_adjusted,marginal_entropy_sum,null_replicates,mean_pairwise_belief_mutual_information,mean_edge_belief_mutual_information,pairwise_mutual_information,edge_mutual_information,belief_susceptibility,binder_cumulant,spatial_belief_correlation,integrated_correlation_time,path_reversal_divergence,belief_action_lag,mean_confidence,messages_delivered,message_current,wire_bytes,corrupted_messages,macrostate_distance,training_nominal_threshold_95
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,11,baseline,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.6239770335312352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.6755729166666667,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,12,baseline,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.6216712726481008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.6786979166666667,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,13,baseline,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.6184042443901978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.6828776041666668,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,14,baseline,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.6138656754951525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.6883072916666667,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,15,baseline,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.6095763538045679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.6938802083333333,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,16,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.6048624346269182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7002473958333333,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,17,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.6016928656761992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7045833333333335,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,18,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5994619828513075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.70734375,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,19,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5986835404819335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.708125,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,20,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5986835404819335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.708125,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,21,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5980643082153493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7089713541666667,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,22,disruption,3,0.125,0.125,1.0,0.5416666666666666,-1.6062500000000002,0.010681515957446775,0.6036372515003262,0.17060172948369096,0.03772732821877039,0.5959699288286774,0.6036372515003262,0.6036372515003262,0.13120010434640153,0.4724371471539247,0.5,0.39132537461836003,1.9660199394403815e-17,1.966019939440381e-17,6.162975822039155e-33,1.9660199394403815e-17,1.966019939440381e-17,6.162975822039155e-33,1.2072745030006524,200.0,1.9660199394403815e-17,1.9660199394403815e-17,1.9660199394403815e-17,1.9660199394403815e-17,0.05274822695035462,-0.1428571428571428,-0.14236111111111105,13.77069535948391,0.022420658952410397,0.9973404255319149,0.7116145833333333,48,1.0,864,0,3.0275569131822673,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,23,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.012723570478723365,0.6853142072764582,0.2295035372816998,0.04283213795477864,0.5926322325791614,0.6853142072764582,0.6853142072764582,0.16669017218270876,0.5186240350937494,0.5,0.37838412627898044,0.0,0.0,0.0,0.0,0.0,0.0,1.3706284145529164,200.0,0.0,0.0,0.0,0.0,0.06283244680851063,0.40740740740740744,-0.11979166666666663,13.14250698443727,0.0,0.9946808510638298,0.7155729166666666,48,1.0,864,0,1.80632525496176,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,24,disruption,3,0.125,0.125,1.0,0.4583333333333333,-1.74375,0.04491023936170196,0.9840865030829147,0.41290448646796474,0.0729932357783419,0.588484881030734,1.351697041824026,1.351697041824026,0.6424155131893877,0.7092815286346382,0.5786910541309933,0.3036589285771754,0.001531710578087965,0.0009140297762465104,0.0006176808018414546,0.0,0.0,0.0,2.3357835449069406,200.0,0.001531710578087965,0.0,0.001531710578087965,0.0,0.047872340425531915,0.5555555555555556,-0.07291666666666664,6.532293602684718,0.02133227744986621,0.9920212765957447,0.7205598958333335,48,1.0,864,0,3.697471340175909,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,25,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.050662400265957246,1.0892080913644198,0.4240127267881401,0.07785307311983392,0.5847013196070091,1.4020902484702655,1.4020902484702655,0.7485495815295008,0.6535406669407647,0.5627949997202277,0.26232934710827593,0.0013036756546076808,0.0011039182526007842,0.00019975740200689658,-1.0119220276531374e-17,-1.0119220276531373e-17,-1.5407439555097887e-33,2.4912983398346853,200.0,0.0013036756546076808,-1.0119220276531374e-17,0.0013036756546076808,-1.0119220276531374e-17,0.05839982269503546,0.4838709677419355,-0.05034722222222219,6.5061362334002,0.02133227744986621,0.9920212765957447,0.7252083333333333,48,1.0,864,0,2.8987210626010045,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,26,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.025282579787233934,0.6615632381579821,0.22826337575229055,0.04134770238487388,0.5821610750461282,0.6615632381579821,0.6615632381579821,0.1579226819542154,0.5036405562037667,0.5,0.3806443036391154,0.0,0.0,0.0,0.0,0.0,0.0,1.3231264763159643,200.0,0.0,0.0,0.0,0.0,0.0598404255319149,0.11111111111111116,-0.07291666666666663,11.133542555364967,0.0,0.9946808510638298,0.7285416666666666,48,1.0,864,0,1.8861241980691728,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,27,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.01643367686170205,0.48257756517701206,0.13640263982648018,0.030161097823563254,0.5804810169870387,0.48257756517701206,0.48257756517701206,0.07302974209241907,0.409547823084593,0.5,0.42433367466468175,0.0,0.0,0.0,0.0,0.0,0.0,0.9651551303540241,200.0,0.0,0.0,0.0,0.0,0.03889627659574468,-0.7777777777777777,-0.11979166666666663,9.220956970490473,0.0224206589524104,0.9973404255319149,0.7305859374999999,48,1.0,864,0,1.4493998605191611,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,28,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5794699928737869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7316276041666666,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,29,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5784589687605352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7326692708333332,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,30,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.577321566633127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7338411458333333,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,31,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5763105425198751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7348828124999999,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,32,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5752995184066233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7359244791666666,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,33,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.574793055383063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7364192708333333,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,34,recovery,3,0.125,0.125,1.0,0.5416666666666666,-1.6062500000000002,0.009133144946808482,0.5382674532283414,0.17023372387141877,0.033641715826771335,0.573610736599143,0.5382674532283414,0.5382674532283414,0.1029034928280165,0.4353639604003249,0.5,0.4044123026472834,0.0,0.0,0.0,0.0,0.0,0.0,1.0765349064566827,200.0,0.0,0.0,0.0,0.0,0.045101950354609927,-0.4545454545454546,-0.1475694444444444,11.14384652157138,0.022420658952410397,0.9973404255319149,0.7376041666666667,48,1.0,864,0,2.9980937033206883,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,35,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.009133144946808482,0.5382674532283414,0.21813123250859395,0.033641715826771335,0.571354204694893,0.5382674532283414,0.5382674532283414,0.09695860529440772,0.44130884793393366,0.5,0.40993454581650474,0.0,0.0,0.0,0.0,0.0,0.0,1.0765349064566827,200.0,0.0,0.0,0.0,0.0,0.04510195035460993,-0.4545454545454546,-0.1475694444444444,8.549205691018704,0.0,0.9946808510638298,0.7398958333333333,48,1.0,864,0,1.529771386000766,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,36,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.009133144946808482,0.5382674532283414,0.21813123250859395,0.033641715826771335,0.5692881907788118,0.5382674532283414,0.5382674532283414,0.09735897352904654,0.4409084796992948,0.5,0.40956264126214464,0.0,0.0,0.0,0.0,0.0,0.0,1.0765349064566827,200.0,0.0,0.0,0.0,0.0,0.04510195035460993,-0.4545454545454546,-0.1475694444444444,8.932141937369583,0.0,0.9946808510638298,0.7420182291666665,48,1.0,864,0,1.529771386000766,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,37,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5682139776584818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7431249999999999,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,38,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5682139776584818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7431249999999999,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,39,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.567455709573543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7439062499999999,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,40,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5655600393611959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7458593749999999,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,41,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5635379911346924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7479427083333333,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,42,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5622742109931277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7492447916666666,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,43,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5621478329789712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.749375,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,44,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5621478329789712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.749375,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,45,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5621478329789712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.749375,48,1.0,864,0,1.3919818110858984,6.283787353197912
V14Q_g0,V14Q_g0_field_reversal,field_reversal,16,modular,1,baseline,3,0.125,0.25,0.625,0.4583333333333333,-0.9166666666666666,0.6086710069444445,1.574679441748109,1.597811807077259,0.1655685673579328,0.6768296894020063,3.284158631744582,3.284158631744582,2.8964459641247857,0.3877126676197964,0.6198637753514447,0.07317826720651473,0.002611588324611577,0.0021075817651245313,0.0005040065594870457,0.0,0.0,0.0,5.298194155453849,200.0,0.002611588324611577,0.0,0.002611588324611577,0.0,0.057291666666666664,0.5151515151515151,-0.06770833333333331,2.394285714285714,0.12484230553046702,0.3416666666666667,0.5484374999999999,16,1.0,288,0,8.113633954861161,6.283787353197912
V14Q_g0,V14Q_g0_field_reversal,field_reversal,16,modular,2,baseline,3,-0.125,-0.125,0.75,0.625,-0.9645833333333336,0.6085740787410395,1.5973827307872295,1.480185794984763,0.18312708726701368,0.6659248746146867,3.719135719535777,3.719135719535777,3.2072195110624455,0.5119162084733313,0.6346575647000313,0.08735671906071527,0.0030973193954983067,0.0020256856224852666,0.00107163377301304,0.0,0.0,0.0,5.860066792544438,200.0,0.0030973193954983067,0.0,0.0030973193954983067,0.0,0.06451612903225806,0.5897435897435898,-0.005208333333333334,2.18494623655914,0.10589034107644431,0.5161290322580645,0.580859375,32,1.0,576,0,8.335820648554208,6.283787353197912
