run_id,application,scenario_name,predicted_source,true_sources,top1_localization_correct,top3_localization_correct
main-humanitarian-learned_no_entropy-n10-s2105-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-learned_no_entropy-n10-s2106-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-learned_no_entropy-n10-s2106-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-learned_no_entropy-n10-s2106-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-learned_no_entropy-n10-s2106-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-learned_no_entropy-n10-s2106-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-learned_no_entropy-n10-s2106-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-learned_no_entropy-n10-s2106-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-learned_no_entropy-n10-s2107-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-learned_no_entropy-n10-s2107-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-learned_no_entropy-n10-s2107-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-learned_no_entropy-n10-s2107-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-learned_no_entropy-n10-s2107-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-learned_no_entropy-n10-s2107-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-learned_no_entropy-n10-s2107-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-learned_no_entropy-n10-s2108-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-learned_no_entropy-n10-s2108-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-learned_no_entropy-n10-s2108-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-learned_no_entropy-n10-s2108-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-learned_no_entropy-n10-s2108-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-learned_no_entropy-n10-s2108-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-learned_no_entropy-n10-s2108-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-scripted_independent-n08-s2101-private_mixed_compound_partition_small,humanitarian,private_mixed_compound_partition_small,ngo_01,agency_03;depot_06;ngo_01;transport_04,True,True
main-humanitarian-scripted_independent-n08-s2102-private_mixed_compound_partition_small,humanitarian,private_mixed_compound_partition_small,ngo_01,agency_03;depot_06;ngo_01;transport_04,True,True
main-humanitarian-scripted_independent-n08-s2103-private_mixed_compound_partition_small,humanitarian,private_mixed_compound_partition_small,ngo_01,agency_03;depot_06;ngo_01;transport_04,True,True
main-humanitarian-scripted_independent-n08-s2104-private_mixed_compound_partition_small,humanitarian,private_mixed_compound_partition_small,ngo_01,agency_03;depot_06;ngo_01;transport_04,True,True
main-humanitarian-scripted_independent-n08-s2105-private_mixed_compound_partition_small,humanitarian,private_mixed_compound_partition_small,ngo_01,agency_03;depot_06;ngo_01;transport_04,True,True
main-humanitarian-scripted_independent-n08-s2106-private_mixed_compound_partition_small,humanitarian,private_mixed_compound_partition_small,ngo_01,agency_03;depot_06;ngo_01;transport_04,True,True
main-humanitarian-scripted_independent-n08-s2107-private_mixed_compound_partition_small,humanitarian,private_mixed_compound_partition_small,ngo_01,agency_03;depot_06;ngo_01;transport_04,True,True
main-humanitarian-scripted_independent-n08-s2108-private_mixed_compound_partition_small,humanitarian,private_mixed_compound_partition_small,ngo_01,agency_03;depot_06;ngo_01;transport_04,True,True
main-humanitarian-scripted_independent-n10-s2101-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2101-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2101-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2101-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2101-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2101-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-scripted_independent-n10-s2101-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-scripted_independent-n10-s2102-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2102-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2102-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2102-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2102-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2102-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-scripted_independent-n10-s2102-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-scripted_independent-n10-s2103-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2103-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2103-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2103-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2103-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2103-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-scripted_independent-n10-s2103-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-scripted_independent-n10-s2104-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2104-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2104-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2104-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2104-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2104-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-scripted_independent-n10-s2104-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-scripted_independent-n10-s2105-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2105-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2105-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2105-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2105-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2105-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-scripted_independent-n10-s2105-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-scripted_independent-n10-s2106-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2106-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2106-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2106-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2106-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2106-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-scripted_independent-n10-s2106-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-scripted_independent-n10-s2107-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2107-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2107-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2107-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2107-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2107-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-scripted_independent-n10-s2107-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-scripted_independent-n10-s2108-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2108-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2108-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2108-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2108-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-scripted_independent-n10-s2108-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-scripted_independent-n10-s2108-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-thermoagent-n08-s2101-private_mixed_compound_partition_small,humanitarian,private_mixed_compound_partition_small,ngo_01,agency_03;depot_06;ngo_01;transport_04,True,True
main-humanitarian-thermoagent-n08-s2102-private_mixed_compound_partition_small,humanitarian,private_mixed_compound_partition_small,ngo_01,agency_03;depot_06;ngo_01;transport_04,True,True
main-humanitarian-thermoagent-n08-s2103-private_mixed_compound_partition_small,humanitarian,private_mixed_compound_partition_small,ngo_01,agency_03;depot_06;ngo_01;transport_04,True,True
main-humanitarian-thermoagent-n08-s2104-private_mixed_compound_partition_small,humanitarian,private_mixed_compound_partition_small,ngo_01,agency_03;depot_06;ngo_01;transport_04,True,True
main-humanitarian-thermoagent-n08-s2105-private_mixed_compound_partition_small,humanitarian,private_mixed_compound_partition_small,ngo_01,agency_03;depot_06;ngo_01;transport_04,True,True
main-humanitarian-thermoagent-n08-s2106-private_mixed_compound_partition_small,humanitarian,private_mixed_compound_partition_small,ngo_01,agency_03;depot_06;ngo_01;transport_04,True,True
main-humanitarian-thermoagent-n08-s2107-private_mixed_compound_partition_small,humanitarian,private_mixed_compound_partition_small,ngo_01,agency_03;depot_06;ngo_01;transport_04,True,True
main-humanitarian-thermoagent-n08-s2108-private_mixed_compound_partition_small,humanitarian,private_mixed_compound_partition_small,ngo_01,agency_03;depot_06;ngo_01;transport_04,True,True
main-humanitarian-thermoagent-n10-s2101-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2101-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2101-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2101-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2101-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2101-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-thermoagent-n10-s2101-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-thermoagent-n10-s2102-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2102-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2102-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2102-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2102-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2102-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-thermoagent-n10-s2102-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-thermoagent-n10-s2103-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2103-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2103-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2103-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2103-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2103-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-thermoagent-n10-s2103-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-thermoagent-n10-s2104-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2104-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2104-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2104-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2104-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2104-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-thermoagent-n10-s2104-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-thermoagent-n10-s2105-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2105-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2105-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2105-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2105-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2105-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-thermoagent-n10-s2105-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-thermoagent-n10-s2106-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2106-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2106-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2106-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2106-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2106-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-thermoagent-n10-s2106-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-thermoagent-n10-s2107-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2107-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2107-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2107-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2107-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2107-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-thermoagent-n10-s2107-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
main-humanitarian-thermoagent-n10-s2108-factor_moderate_center,humanitarian,factor_moderate_center,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2108-factor_private_aligned,humanitarian,factor_private_aligned,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2108-factor_private_mixed,humanitarian,factor_private_mixed,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2108-factor_shared_aligned,humanitarian,factor_shared_aligned,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2108-factor_shared_mixed,humanitarian,factor_shared_mixed,community_10,ngo_01,False,True
main-humanitarian-thermoagent-n10-s2108-private_mixed_compound_partition_large,humanitarian,private_mixed_compound_partition_large,community_10,agency_03;depot_06;ngo_01;ngo_02;transport_04,False,True
main-humanitarian-thermoagent-n10-s2108-private_mixed_correlated,humanitarian,private_mixed_correlated,community_10,ngo_01;ngo_02;transport_04,False,True
